text_id,narrative_name,text,predicted_entity,predicted_entity_type,was_reconstructed,n_fragments_merged,predicted_role,role_confidence,role_evidence,role_method,candidate_role,predicted_agency,gold_entity,gold_role,gold_agency,correct_incorrect_uncertain,annotator_notes
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",Europeans,MISC,False,1,unknown,0.0,"Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""",no_signal,unknown,active,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",French,MISC,False,1,unknown,0.0,"Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""",no_signal,unknown,unknown,,,,,
calibration_0039,Ukrainian,"""Go to hell"" - this is how Russia responded to the French proposal to involve the Europeans in the peace talks, writes the FT.  In February, the French president's national security advisers, Emmanuel Bonn and Bertrand Buchwalter, visited Moscow for talks with Russian negotiator Yuri Ushakov. According to the sources, French officials insisted that Moscow agree that the Europeans should have a seat at the negotiating table.   ""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.  Putin's press secretary Dmitry Peskov told the Financial Times that ""the Europeans don't want to help the peace process"" and when the French representative came, he ""didn't bring any positive signals, so I really didn't hear anything positive.""  @babel",we,IN_GROUP,False,1,unknown,0.0,"""Ushakov's answer to this question was actually: 'Sorry, no, we don't have any, go to hell,'"" said a high-ranking European diplomat.",no_signal,unknown,active,,,,,
calibration_0040,Ukrainian,People here just want normal days again.,(none detected),,,,,,,,,,,,,,
calibration_0041,Western,Universal education is like the best investment a country can make in its future.,(none detected),,,,,,,,,,,,,,
calibration_0042,Western,"We absolutely have to stand firm against authoritarian regimes, otherwise, what's next?",we,IN_GROUP,False,1,unknown,0.0,"We absolutely have to stand firm against authoritarian regimes, otherwise, what's next?",no_signal,unknown,active,,,,,
calibration_0043,Western,It's about strategic patience and resolve. We can't back down when our principles are challenged.,we,IN_GROUP,False,1,unknown,0.0,We can't back down when our principles are challenged.,no_signal,unknown,active,,,,,
calibration_0043,Western,It's about strategic patience and resolve. We can't back down when our principles are challenged.,we,IN_GROUP,False,1,unknown,0.0,We can't back down when our principles are challenged.,no_signal,unknown,unknown,,,,,
calibration_0044,Western,"Buildings, cars, bridges; none exist without welding.  For one Kazakh family, the craft has shaped three generations, proving that human skill and creativity can’t be automated.  As demand for skilled workers grows in Kazakhstan, their story shows why craftsmanship still powers the country’s future.  Find out more on #VoicesfromCentralAsia: https://www.euronews.com/culture/2025/12/31/how-one-family-of-welders-shows-why-skilled-trades-still-matter-in-kazakhstan  In partnership with @media.damytu.qory",Kazakh,MISC,False,1,unknown,0.0,"For one Kazakh family, the craft has shaped three generations, proving that human skill and creativity can’t be automated.",no_signal,unknown,unknown,,,,,
calibration_0044,Western,"Buildings, cars, bridges; none exist without welding.  For one Kazakh family, the craft has shaped three generations, proving that human skill and creativity can’t be automated.  As demand for skilled workers grows in Kazakhstan, their story shows why craftsmanship still powers the country’s future.  Find out more on #VoicesfromCentralAsia: https://www.euronews.com/culture/2025/12/31/how-one-family-of-welders-shows-why-skilled-trades-still-matter-in-kazakhstan  In partnership with @media.damytu.qory",Kazakhstancralas,LOC,False,1,unknown,0.0,"As demand for skilled workers grows in Kazakhstan, their story shows why craftsmanship still powers the country’s future.",no_signal,unknown,unknown,,,,,
calibration_0044,Western,"Buildings, cars, bridges; none exist without welding.  For one Kazakh family, the craft has shaped three generations, proving that human skill and creativity can’t be automated.  As demand for skilled workers grows in Kazakhstan, their story shows why craftsmanship still powers the country’s future.  Find out more on #VoicesfromCentralAsia: https://www.euronews.com/culture/2025/12/31/how-one-family-of-welders-shows-why-skilled-trades-still-matter-in-kazakhstan  In partnership with @media.damytu.qory",Kazak,LOC,False,1,unknown,0.0,Find out more on #VoicesfromCentralAsia: https://www.euronews.com/culture/2025/12/31/how-one-family-of-welders-shows-why-skilled-trades-still-matter-in-kazakhstan  In partnership with @media.damytu.qory,no_signal,unknown,passive,,,,,
calibration_0045,Western,"Five European nations have determined that Russia poisoned Alexei Navalny.   This was a cowardly act from a frightened leader.  Russia has long acted as a terrorist state, relying on terrorist methods.  Poisoning political opponents. Silencing journalists. Invading peaceful",European,MISC,False,1,unknown,0.0,Five European nations have determined that Russia poisoned Alexei Navalny.,no_signal,unknown,unknown,,,,,
calibration_0045,Western,"Five European nations have determined that Russia poisoned Alexei Navalny.   This was a cowardly act from a frightened leader.  Russia has long acted as a terrorist state, relying on terrorist methods.  Poisoning political opponents. Silencing journalists. Invading peaceful",Russia,LOC,False,1,unknown,0.0,Five European nations have determined that Russia poisoned Alexei Navalny.,no_signal,unknown,active,,,,,
calibration_0045,Western,"Five European nations have determined that Russia poisoned Alexei Navalny.   This was a cowardly act from a frightened leader.  Russia has long acted as a terrorist state, relying on terrorist methods.  Poisoning political opponents. Silencing journalists. Invading peaceful",Alexeinavalny,PER,False,1,unknown,0.0,Five European nations have determined that Russia poisoned Alexei Navalny.,no_signal,unknown,passive,,,,,
calibration_0045,Western,"Five European nations have determined that Russia poisoned Alexei Navalny.   This was a cowardly act from a frightened leader.  Russia has long acted as a terrorist state, relying on terrorist methods.  Poisoning political opponents. Silencing journalists. Invading peaceful",Russia,LOC,False,1,uncertain,0.15,"Russia has long acted as a terrorist state, relying on terrorist methods.  Poisoning political opponents.",rhetoric_lexicon:דה-לגיטימציה של היריב+rhetoric_lexicon:דה-לגיטימציה של היריב,aggressor,active,,,,,
